INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
b5fb3087-e73f-4c30-b12f-d12cd2475d28	0.95	19905972	In addition, MIF -/- mice undergoing a model of multiple sclerosis have been observed to have elevated corticosterone levels at the height of the immune response, indicating that MIF inhibits systemic release of endogenous GC under inflammatory conditions.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:GC))
5373f226-2ead-4e68-bd6b-e304413126d4	0.86	19905972	These data suggest that, at least under the conditions used in the present studies, regulation of expression of KC, CCL2 or MIP-2 does not underlie the effects of MIF and endogenous GC on leukocyte recruitment.	reach	p(HGNC:CCL2)	directlyIncreases	act(p(HGNC:MIF))
3e904b29-b513-4dcc-a7f7-4d26ff7a2d0e	0.95	19905972	This has been shown both in vitro, where MIF reverses the inhibitory effects of GC on production of pro inflammatory cytokines, and in vivo, where treatment with recombinant MIF inhibits the anti-inflammatory effects of exogenous GC in endotoxemia and experimental arthritis.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:GC))
319a7ffe-7724-4907-82c6-2844bb04f01f	0.94	19938192	Macrophage MIF increases the proliferation of gastric cancer cells, induces the expression of cyclin D1 at the transcriptional level and inhibits the expression of p27 (Kip1) at the post-transcriptional level via the PI3K and Akt pathway.	reach	p(HGNC:MIF)	directlyDecreases	p(HGNC:CDKN1B)
f97eacba-1895-4d79-85e8-03683f2747d9	0.86	19997527	Key pro inflammatory cytokines include IL-1, IL-6, IL-8, IL-12, IL-18, TNF-alpha and macrophage MIF (migration inhibitory factor) [XREF_BIBR, XREF_BIBR]; these pro inflammatory cytokines activate NF-kappaB, AP-1, STAT1 and STAT3 transcription factors and have been implicated in inflammation linked tumors depending on cell types [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:STAT1))
7db15188-a03a-4bc2-af1f-a09db93ef494	0.92	19997527	Key pro inflammatory cytokines include IL-1, IL-6, IL-8, IL-12, IL-18, TNF-alpha and macrophage MIF (migration inhibitory factor) [XREF_BIBR, XREF_BIBR]; these pro inflammatory cytokines activate NF-kappaB, AP-1, STAT1 and STAT3 transcription factors and have been implicated in inflammation linked tumors depending on cell types [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:STAT3))
94078159-7761-4033-87e9-e69df919c843	0.95	20021698	Interestingly, the unique characteristics of MIF specifically counteract GC induced anti-inflammatory activity, and low concentrations of GC induce MIF production by macrophages [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:GC)	directlyIncreases	act(p(HGNC:MIF))
94078159-7761-4033-87e9-e69df919c843	0.95	20021698	It is noteworthy that MIF counteracts GC induced anti-inflammatory activity and that low concentrations of GC induce MIF production by macrophages [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:GC)	directlyIncreases	act(p(HGNC:MIF))
351c70ce-2359-4a7f-8632-2842a543118e	0.95	20038293	In addition, we could show for the first time an effect of MIF inhibition by ISO-1 on mitogenic signalling by the MAPK/Erk and PI3K/Akt pathway.	sparser	p(HGNC:EIF1)	directlyDecreases	act(p(HGNC:MIF))
351c70ce-2359-4a7f-8632-2842a543118e	0.95	20038293	We did not find a regulation of either CD44 or CD74 upon MIF inhibition by the MIF inhibitor ISO-1 (Additional file xref ).	sparser	p(HGNC:EIF1)	directlyDecreases	act(p(HGNC:MIF))
f7b99640-b88f-4298-85ef-469e12c51bd9	0.86	20046845	Appearance of this form of microglia is correlated with the neuroprotection of LBP because the use of MIF to inhibit activation of microglia can attenuate the neuroprotective effect of LBP.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:LBP))
f7b99640-b88f-4298-85ef-469e12c51bd9	0.86	20046845	In our experiment, the use of MIF attenuated the neuroprotective effect of LBP.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:LBP))
88e5e191-76b7-4d5c-9c53-c482073ad6ed	0.86	20085845	HIV-1 gp120 also induces MIF secretion by PBMC.	reach	p(UP:P04578)	directlyIncreases	act(p(HGNC:MIF))
88e5e191-76b7-4d5c-9c53-c482073ad6ed	0.86	20085845	We observed that r gp120 promoted MIF secretion by treated PBMC (XREF_FIG) at approximately 50% more than untreated cells, suggesting that viral components can contribute to the enhanced MIF release by HIV-1-infected PBMC cultures.	reach	p(UP:P04578)	directlyIncreases	act(p(HGNC:MIF))
6f247199-f2c4-4228-bb88-b21100f06a02	0.92	20169173	Burger-Kentischer and coworkers showed that immunoneutralization of MIF lowers plasma fibrinogen and IL-6 levels and reduces the expression level of CCAAT-enhancer-binding protein beta (C/EBPbeta) [XREF_BIBR] and a similar effect on C/EBPbeta was reported by others [XREF_BIBR].	reach	p(HGNC:MIF)	directlyDecreases	p(HGNC:IL6)
a42a74a2-da38-4c9a-93d4-b70bb5192f30	0.86	20169173	MIF decreased the tyrosine phosphorylation of insuln receptor substrate-1 (IRS-1) and its association with the p85, and it inhibited the insulin induced phosphorylation of AKT, which is known to provide signals for the synthesis of new glucose transporters.	reach	p(HGNC:MIF)	directlyDecreases	p(HGNC:IRS1, pmod(Ph, Tyr))
d429f411-9e34-49c0-b699-4a2d241d9278	0.95	20169173	Within adipose tissue, MIF inhibited insulin signal transduction [XREF_BIBR].	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:INS))
c5e4a1bc-e325-4a8c-8d55-e33ec311d82b	0.92	20203087	In contrast, no such increase in blood glucose was observed in MIF (-/-) BALB/c mice treated with STZ.	reach	p(HGNC:ST3GAL4)	directlyIncreases	act(p(HGNC:MIF))
e07268d6-11b5-4f78-8aae-61b1c03b2e53	0.86	20219983	Overall, these data refute the suggestion that MIF is required for the CR effect on life span, but raise the possibility that MIF may limit life span in normal mice.	reach	p(HGNC:MIF)	directlyDecreases	act(p(PFAM:PF02510))
e07268d6-11b5-4f78-8aae-61b1c03b2e53	0.86	20219983	Overall, these data refute the suggestion that MIF is required for the CR effect on life span, but raise the possibility that MIF may limit life span in normal mice.	reach	p(HGNC:MIF)	directlyDecreases	act(p(PFAM:PF02510))
807a4ef9-2ad0-4584-932c-e5bd581a0e59	0.92	20338837	Pneumolysin induced MIF production required its pore forming activity and phosphorylation of p38-MAPK in macrophages, with sustained p38-MAPK phosphorylation abrogated in the setting of MIF-deficiency.	reach	p(UP:Q7ZAK5)	directlyIncreases	act(p(HGNC:MIF))
efa875fd-89b2-4433-918f-2c03ae891ffa	0.95	20361053	LPS toxicity is exacerbated by co-injection of recombinant MIF (rMIF) with LPS, whereas neutralization of MIF activity reduces the circulating levels of TNF-alpha by 50% and rescues mice from lethal LPS induced endotoxic shock XREF_BIBR, XREF_BIBR.	reach	p(HGNC:MIF)	directlyDecreases	p(HGNC:TNF)
818ea915-98b1-429e-81ee-dfbdf09fc3e9	0.95	20361053	To define mechanisms associated with the effects of MIF in P. aeruginosa keratitis we used in vitro studies to show that reduction of MIF levels by siRNA treatment or by the use of the tautomerase inhibitor of MIF, 4-IPP, results in decreased production of IL-8, IL-1beta, and IL-6 by human corneal epithelial cells after infection.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:CXCL8))
6f4eb97c-9211-4ffc-8149-d558b5175091	0.95	20361053	To define mechanisms associated with the effects of MIF in P. aeruginosa keratitis we used in vitro studies to show that reduction of MIF levels by siRNA treatment or by the use of the tautomerase inhibitor of MIF, 4-IPP, results in decreased production of IL-8, IL-1beta, and IL-6 by human corneal epithelial cells after infection.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:IL1B))
94078159-7761-4033-87e9-e69df919c843	0.95	20382217	Remarkably, glucocorticoids (GC) induce leukocyte MIF secretion, while MIF renders leukocytes insensitive to the anti-inflammatory effects of glucocorticoids.	reach	p(HGNC:GC)	directlyIncreases	act(p(HGNC:MIF))
887882ce-0b43-47ae-a7f9-c2f27106d8ea	0.95	20383199	Furthermore, HBP1 associated with the MIF promoter in vivo and repressed endogenous MIF gene expression.	reach	p(HGNC:HBP1)	directlyDecreases	p(HGNC:MIF)
887882ce-0b43-47ae-a7f9-c2f27106d8ea	0.95	20383199	In this study, we showed that the transcriptional repressor HBP1 (HMG box containing protein 1) negatively regulates MIF expression.	reach	p(HGNC:HBP1)	directlyDecreases	p(HGNC:MIF)
887882ce-0b43-47ae-a7f9-c2f27106d8ea	0.95	20383199	Taken together, these results indicated that HBP1 directly inhibited MIF gene transcription, and suggested that the loss of HBP1 expression or activity may contribute to the upregulation of MIF expression in prostate tumor tissue.	reach	p(HGNC:HBP1)	directlyDecreases	p(HGNC:MIF)
fa6d8ccf-0ea2-4000-8d91-afed610cb262	0.92	20383199	Taken together, these results indicated that HBP1 directly inhibited MIF gene transcription, and suggested that the loss of HBP1 expression or activity may contribute to the upregulation of MIF expression in prostate tumor tissue.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:HBP1)
5a9a60d6-52f4-4e46-bd38-cfe987e1981d	0.92	20485865	We hypothesized that MIF induces transforming growth factor-beta1 (TGF-beta1) synthesis, which has been shown to play an important role in asthma and airway remodeling.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:TGFB1))
54fd2238-da50-43d2-88c9-e6f948582353	0.94	20520854	MIF downregulates the NK cell receptor NKG2D, as mentioned above, thereby impairing NK cell cytoxicity toward tumor cells [XREF_BIBR] and it upregulates the anti-angiogenic factor thrombospondin-1 [XREF_BIBR].	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:KLRK1))
54fd2238-da50-43d2-88c9-e6f948582353	0.94	20520854	There are also experimental data that in ovarian cancer patients, MIF can down-regulate NKG2D, which is necessary for NK cell toxicity toward tumor cells [XREF_BIBR].	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:KLRK1))
ed66c87c-2c5f-4cba-af00-a9bb476f27d2	0.95	20606117	Exogenously added MIF also restores the impaired AMPK signaling of aged hearts and modulates the substrate metabolism to adapt the stress conditions.	reach	p(HGNC:MIF)	directlyDecreases	act(p(FPLX:AMPK))
a483681a-ea30-40b0-aff5-6c3e16d65db8	0.99	20606117	However, in the aged and relatively MIF deficient cardiomyocytes, exogenous MIF augmented contractility and AMPK activation during hypoxia.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:AMPK))
2296fdac-2b83-440b-989c-840d1f640d8d	0.95	20606117	MIF Increases AMPK Activity and Suppresses Ischemic Injury in Aged Heart.	reach	p(FPLX:AMPK)	directlyIncreases	act(p(HGNC:MIF))
a483681a-ea30-40b0-aff5-6c3e16d65db8	0.99	20606117	MIF Increases AMPK Activity and Suppresses Ischemic Injury in Aged Heart.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:AMPK))
a483681a-ea30-40b0-aff5-6c3e16d65db8	0.99	20606117	MIF modulates the activation of cardiac AMPK, which plays an important role in mitigating cardiac damage caused by I/R.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:AMPK))
2296fdac-2b83-440b-989c-840d1f640d8d	0.95	20606117	We next measured the response of isolated cardiomyocytes from WT, MIF KO or CD74 KO hearts to 10, 20 or 30 min of hypoxia treatment; the data showed that hypoxia stimulated AMPK phosphorylation of cardiomyocytes in a time dependent manner and that the hypoxic AMPK activation of MIF KO and CD74 KO cardiomyocytes was significantly impaired when compared to WT cardiomyocytes (XREF_FIG).	reach	p(FPLX:AMPK)	directlyIncreases	act(p(HGNC:MIF))
a483681a-ea30-40b0-aff5-6c3e16d65db8	0.99	20606117	We then used a genetic approach to address whether the up-regulation of MIF in senescent hearts to levels observed in young hearts could likewise activate AMPK and preserve the cardiac response to ischemia.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:AMPK))
ed66c87c-2c5f-4cba-af00-a9bb476f27d2	0.95	20606117	While these observations provide evidence that cardiac MIF down-regulation and a resulting impairment of ischemic AMPK activation plays a causative role in the intolerance of the aged heart to ischemic injury, we can not fully rule out the possibility that other factors, such as mitochondrial dysfunction, reactive oxygen species (ROS) formation and impaired nitric oxide signaling XREF_BIBR also may contribute to ischemic intolerance during aging.	reach	p(HGNC:MIF)	directlyDecreases	act(p(FPLX:AMPK))
e031078f-07ea-4de3-8e00-d491b3ddd23f	0.94	20614481	CD74 was also expressed on the CT26 colon carcinoma cell line and its stimulation by MIF resulted in enhanced cell survival, up-regulation of Akt phosphorylation and Bcl-2 expression.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:CD74)
58321aee-f9b3-4037-b411-045109f68d8e	0.86	20622330	(3) IC (50) of MCF-7 and ADM of MIF+ADM group was 1.96 mg/L in vitro, which was significantly less than that in ADM alone group (17.21 mg/L) (P < 0.05), and 5 micromol/L of MIF reversed ADM resistance with fold-reversal of 8.78.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:ADM))
58321aee-f9b3-4037-b411-045109f68d8e	0.86	20622330	MIF can effectively reverse ADM resistance in human breast cancer cell line MCF-7 and ADM both in vitro and in vivo.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:ADM))
07d584bc-3024-45ea-bd3a-2d832ca316a0	0.94	20639480	As shown in XREF_FIG, while stimulation with MIF augmented Bcl-2 mRNA and protein levels, blocking of HGF significantly reduced this elevation.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:BCL2))
b773249b-e019-4fa7-b422-3a8ca9de3504	0.99	20639480	As shown in xref , the c-Met inhibitor abolished the MIF-induced Syk phosphorylation.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:SYK, pmod(Ph))
b773249b-e019-4fa7-b422-3a8ca9de3504	0.99	20639480	Blocking c-Met activity abolishes MIF-induced Syk phosphorylation.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:SYK, pmod(Ph))
e031078f-07ea-4de3-8e00-d491b3ddd23f	0.94	20639480	Finally, we recently showed that activation of cell surface CD74, expressed at high levels from an early stage of B-chronic lymphocytic leukemia (B-CLL), by MIF initiates a signaling cascade that contributes to tumor progression.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:CD74)
b773249b-e019-4fa7-b422-3a8ca9de3504	0.99	20639480	In addition, we have recently shown that MIF induces Syk phosphorylation, also resulting in B cell survival ( xref , xref ).	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:SYK, pmod(Ph))
b773249b-e019-4fa7-b422-3a8ca9de3504	0.99	20639480	In addition, we have recently shown that MIF induces Syk phosphorylation, also resulting in B cell survival.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:SYK, pmod(Ph))
b773249b-e019-4fa7-b422-3a8ca9de3504	0.99	20639480	Moreover, blocking HGF or c-Met activity abolishes the MIF-induced Syk phosphorylation and Bcl-2 elevation, thereby inhibiting cell survival.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:SYK, pmod(Ph))
3fcc3335-df41-4bb8-95f4-493ee42e2b83	0.98	20639480	The precise mechanism by which MIF activates c-Met is still unclear.	sparser	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:MET))
3fcc3335-df41-4bb8-95f4-493ee42e2b83	0.98	20639480	The precise mechanism by which MIF activates c-Met is still unclear.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:MET))
20f3d67a-8808-4e76-9b9e-3b9227879e7c	0.92	20639480	Together, these results show that blocking the HGF and c-Met pathway results in induction of cell death and inhibition of the MIF and CD74 induced survival cascade.	reach	p(HGNC:HGF)	directlyIncreases	act(p(HGNC:MIF))
20f3d67a-8808-4e76-9b9e-3b9227879e7c	0.92	20639480	Together, these results show that blocking the HGF and c-Met pathway results in induction of cell death and inhibition of the MIF and CD74 induced survival cascade.	reach	p(HGNC:HGF)	directlyIncreases	act(p(HGNC:MIF))
522b6532-129c-4e07-a603-efd676fc10d1	0.86	20639480	Together, these results show that blocking the HGF and c-Met pathway results in induction of cell death and inhibition of the MIF and CD74 induced survival cascade.	reach	p(HGNC:MET)	directlyIncreases	act(p(HGNC:MIF))
522b6532-129c-4e07-a603-efd676fc10d1	0.86	20639480	Together, these results show that blocking the HGF and c-Met pathway results in induction of cell death and inhibition of the MIF and CD74 induced survival cascade.	reach	p(HGNC:MET)	directlyIncreases	act(p(HGNC:MIF))
92b197cd-c23c-4ada-8531-ac88d4b82edf	0.95	20699433	Insulin infusion with LPS prevented the LPS induced increase of MIF during the initial increase and suppressed it significantly during the secondary increase (from 700 +/- 137 to 1,080 +/- 87 ng/ml at 6 h).	reach	p(HGNC:INS)	directlyDecreases	act(p(HGNC:MIF))
fbdb6f2b-9d10-4e2b-94c3-530767f34543	0.95	20727156	The up-regulation of MIF expression appears to be dependent on hypoxia inducible transcription factor-1alpha (HIF-1alpha) since knockdown of HIF-1alpha inhibits the hypoxia induction of MIF gene and protein expression.	reach	p(HGNC:HIF1A)	directlyIncreases	act(p(HGNC:MIF))
3162584a-4a7b-4a4b-943f-aa04ce635bca	0.86	20735820	Four independent research groups showed that hCG promotes an anti-macrophage inhibitory factor or a macrophage migration inhibitory factor, a cytokine that modulates the immune response during pregnancy, which reduces macrophage phagocytosis activity at the placenta-uterine interface, preventing destruction of foreign fetoplacental tissue [XREF_BIBR - XREF_BIBR].	reach	p(FPLX:hCG)	directlyDecreases	act(p(HGNC:MIF))
2e273f51-1183-4665-84c4-e7fb5562d2e2	0.99	20802527	Treatment of PD98059, the selective ERK signaling pathway inhibitor, slightly suppressed the generation of RANTES, MIF and IL-1RA induced by PAUF (XREF_SUPPLEMENTARY).	reach	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:MIF))
9f4bc937-02e0-49fb-a042-e629bee50dd5	0.99	20805118	The importance of this activity is clear when you consider that this is the main outcome of mutations in Ras which occur in a third of human tumours. xref MIF stimulates phosphorylation of p42/p44 MAPK through PKA.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:MAPK3, pmod(Ph))
9e6e000d-75fa-4c4a-9ad1-256b4c21aee6	0.97	20805118	The importance of this activity is clear when you consider that this is the main outcome of mutations in Ras which occur in a third of human tumours. xref MIF stimulates phosphorylation of p42/p44 MAPK through PKA.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:PA2G4, pmod(Ph))
c7c8f04b-54f1-496d-9480-ec8e7a7c7fed	0.86	20805118	This tautomerase activity mediated by an N-terminal proline residue, allows MIF to catalyse the conversion of non physiological substrates d-dopachrome or l-dopachrome methyl esters to their indole derivatives.	reach	p(PFAM:PF01361)	directlyIncreases	act(p(HGNC:MIF))
9e6e000d-75fa-4c4a-9ad1-256b4c21aee6	0.97	20805118	XREF_BIBR MIF stimulates phosphorylation of p42 and p44 MAPK through PKA.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:PA2G4, pmod(Ph))
be0aaf6b-0b9a-431f-ac5d-b63e0a19098f	0.92	20807568	3.4 MIF triggered JNK activation is diminished in fibroblasts genetically deficient in Cd74.	reach	p(HGNC:MIF)	directlyDecreases	act(p(HGNC:CD74))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	3.6 JNK activation by MIF/CXCR4 leads to downstream transcriptional activation and CXCL8 expression.	sparser	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	Activation of JNK signalling by MIF involved the upstream kinases PI3K and SRC and was found to be dependent on CXCR4 and CD74.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
2e273f51-1183-4665-84c4-e7fb5562d2e2	0.99	20807568	Activation of the JNK pathway by rMIF was further underscored by experiments in which we added a 16-meric MIF-agonistic peptide, MIF XREF_BIBR - XREF_BIBR, which had previously been demonstrated to promote ERK1/2 activation in a MIF like manner [XREF_BIBR], to NIH/3T3 cells.	reach	p(FPLX:ERK)	directlyIncreases	act(p(HGNC:MIF))
818ea915-98b1-429e-81ee-dfbdf09fc3e9	0.95	20807568	B cells are MHC class II positive cells and express high concentrations of surface CD74 and it was thus not surprising that MIF mediated CXCL8 secretion was strongly dependent on CD74.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:CXCL8))
3627ce15-123a-46c7-96a4-db8ee638b7c9	1.0	20807568	CXCR4 activation by CXCL12 or MIF can be potently inhibited by the antagonistic pharmacological inhibitor AMD3100 [ xref ].	sparser	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:CXCR4))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	For JNK stimulation assays, the cells were treated with CXCL12 or MIF and JNK phosphorylation was analysed by western blot.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	Furthermore, rapid JNK activation by MIF was linked to cardiomyocyte apoptosis [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	In addition, we offer evidence that MIF mediated JNK activation is PI3K and AKT dependent.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
c22660db-708e-4d8e-b055-d0f9bdd0737e	0.98	20807568	JNK mediated MIF responses could thus contribute to MIF 's pro inflammatory behaviour in numerous inflammatory diseases or cancer.	reach	p(FPLX:JNK)	directlyIncreases	act(p(HGNC:MIF))
e6235ebf-0cf6-4a59-863f-4a90e4c7098e	0.95	20807568	MIF induced MMP-2 production in rheumatoid synovial fibroblasts required activation of protein kinase C, JNK, and SRC signalling pathways [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:MMP2))
4d2617ba-bc55-487b-9e4e-d53e38d3c72e	1.0	20807568	MIF potently stimulates the rapid and transient phosphorylation of JNK and c-Jun.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:JUN, pmod(Ph))
4d2617ba-bc55-487b-9e4e-d53e38d3c72e	1.0	20807568	MIF potently upregulated c-Jun phosphorylation within a narrow time window of 30 min upon addition of MIF to the cells ( xref ), suggesting that in resting fibroblasts, exogenous MIF is able to rapidly and dramatically trigger JNK signalling.	sparser	p(HGNC:MIF)	directlyIncreases	p(HGNC:JUN, pmod(Ph))
e6235ebf-0cf6-4a59-863f-4a90e4c7098e	0.95	20807568	MMP-2 induction by MIF in arthritic synovial fibroblasts was inhibitable, among other kinase pathway blockers, by a JNK I small molecule inhibitor [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:MMP2))
2a1c1d9c-c72d-477f-8d4e-c00eb4ba103c	0.98	20807568	MMP-9 and -13 induction in osteoblasts is also enhanced by activation of MIF and AP1, but MIF mediated activation of c-Jun and c-Fos in these cells was independent of JNK and rather seemed to be due to an MIF/ERK1/2 dependent induction of c-Fos and c-Jun gene transcription [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:JUN))
a3e5bc62-6de4-4c84-bb90-154ff6681e98	0.95	20807568	MMP-9 and -13 induction in osteoblasts is also enhanced by activation of MIF and AP1, but MIF mediated activation of c-Jun and c-Fos in these cells was independent of JNK and rather seemed to be due to an MIF/ERK1/2 dependent induction of c-Fos and c-Jun gene transcription [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:MMP9))
bed494ed-5b30-4eb7-a91d-6d098eb74eb1	1.0	20807568	Moreover, also SRC family kinases appear to be located upstream in the MIF triggered JNK pathway, because not only the broad-spectrum tyrosine kinase inhibitor genistein inhibited MIF stimulated JNK phosphorylation, but also the SRC family specific kinase inhibitor PP2, whereas DMSO control solvent only had a minor effect.	reach	p(HGNC:MIF)	directlyIncreases	p(FPLX:JNK, pmod(Ph))
01b055cd-8523-4a44-9a0b-ae453460d9c5	0.95	20807568	On the other hand, Yu et al. showed that MIF induces MMP-9 expression in murine macrophages mainly via the ERK1/2 MAPK pathway and only to a minor extent through JNK [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:MMP9)
bed494ed-5b30-4eb7-a91d-6d098eb74eb1	1.0	20807568	Physiological concentrations of recombinant MIF triggered the phosphorylation of JNK and c-Jun and rapidly activated AP-1.	reach	p(HGNC:MIF)	directlyIncreases	p(FPLX:JNK, pmod(Ph))
4d2617ba-bc55-487b-9e4e-d53e38d3c72e	1.0	20807568	Physiological concentrations of recombinant MIF triggered the phosphorylation of JNK and c-Jun and rapidly activated AP-1.	reach	p(HGNC:MIF)	directlyIncreases	p(HGNC:JUN, pmod(Ph))
061eb6f4-8ae9-46b2-92ac-f629f6f3ac77	0.86	20807568	Similarly, overexpression of MIF inhibited phosphorylation of endogenous c-Jun induced by thiol starvation in HeLa cells, indicating that MIF based suppression of apoptosis is mediated through reduction of JNK activity [XREF_BIBR].	reach	p(HGNC:MIF)	directlyDecreases	p(HGNC:JUN, pmod(Ph))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	The MIF and CD74 axis has not been shown to stimulate the JNK pathway, although MIF release inhibits signalling through JNK in ischemic cardiomyocytes [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
9d8d2c45-42c8-436a-a3d4-f0f0c49ac8e1	1.0	20807568	Together, these data strongly indicated that MIF mediated JNK activation is CXCR4 dependent.	reach	p(HGNC:MIF)	directlyIncreases	act(p(FPLX:JNK))
818ea915-98b1-429e-81ee-dfbdf09fc3e9	0.95	20807568	We next examined the effect of the CXCR4 inhibitor AMD3100 and the JNK inhibitor SP600125 on CXCL12- and MIF induced CXCL8 secretion.	reach	p(HGNC:MIF)	directlyIncreases	act(p(HGNC:CXCL8))
931c36a1-2f7c-4309-a77b-6cb41ff559be	0.88	20807568	We previously demonstrated that MIF promotes AKT phosphorylation at Ser473 and Thr308 in a dose- and time dependent manner and that this effect is associated with SRC kinase activation [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	p(FPLX:AKT, pmod(Ph, Ser, 473))
914f4bad-356c-41f4-8dc5-ea162f2d7850	0.88	20807568	We previously demonstrated that MIF promotes AKT phosphorylation at Ser473 and Thr308 in a dose- and time dependent manner and that this effect is associated with SRC kinase activation [XREF_BIBR].	reach	p(HGNC:MIF)	directlyIncreases	p(FPLX:AKT, pmod(Ph, Thr, 308))
931c36a1-2f7c-4309-a77b-6cb41ff559be	0.88	20807568	We previously demonstrated that MIF promotes AKT phosphorylation at Ser473 and Thr308 in a dose- and time-dependent manner and that this effect is associated with SRC kinase activation [ xref ].	sparser	p(HGNC:MIF)	directlyIncreases	p(FPLX:AKT, pmod(Ph, Ser, 473))
914f4bad-356c-41f4-8dc5-ea162f2d7850	0.88	20807568	We previously demonstrated that MIF promotes AKT phosphorylation at Ser473 and Thr308 in a dose- and time-dependent manner and that this effect is associated with SRC kinase activation [ xref ].	sparser	p(HGNC:MIF)	directlyIncreases	p(FPLX:AKT, pmod(Ph, Thr, 308))
f119e4ec-f4dd-47d4-8280-6e7504c0522b	0.95	20830230	ConA induced MIF production in RA synovial fibroblasts.	reach	p(UP:P81460)	directlyIncreases	act(p(HGNC:MIF))
f119e4ec-f4dd-47d4-8280-6e7504c0522b	0.95	20830230	ConA stimulation induced MIF mainly through a p38 MAP-kinase-dependent pathway in RA synovial fibroblasts.	reach	p(UP:P81460)	directlyIncreases	act(p(HGNC:MIF))
30fd97b2-90b9-49bf-9bcd-dbae2846ab85	0.96	20830230	Inflammatory cytokines IL-17, IL-15, TNF-alpha, IL-1beta, and IFN-gamma or costimulatory molecule CD40L, which are involved in the pathogenesis of RA, increased production of MIF (XREF_FIG) and expression of MIF mRNA (XREF_FIG).	reach	p(HGNC:IFNG)	directlyIncreases	p(HGNC:MIF)
