INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
0b7b8f25-b80e-4b2b-a989-7f8b6d03d25a	0.86	20673807	TNF is secreted by a wide variety of cells including macrophages and binds to two surface receptors : TNFR1, expressed by most cell types and TNFR2, found on immune and endothelial cells [XREF_BIBR].	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:TNFRSF1A)
9de4e12c-32cb-4e0b-8c09-16f557b765be	0.94	20687783	Inhibition of Trx by binding to TBP2 activates ASK1 which, in turn, promotes apoptosis by inducing SET1-JNK and MKK3 and MKK6-p 38 signaling cascades, and enhancing the expression of pro apoptotic protein Bim [XREF_BIBR].	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:MAP3K5))
9a3e5edd-9bcd-4358-bfad-5f23cd6e611c	0.94	20727900	Interestingly in another study it was shown that ablation of the TNF receptor 1 (TNFR1) but not TNFR2 from mouse MSCs increased the MSC growth factor production and enhanced their cardioprotective effects after transplantation in the injured myocardium [XREF_BIBR].	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:MSC))
484bce47-708d-4d17-97c4-230c4b3a88c9	0.94	20827577	Basolateral blockade of both TNFR1 and TNFR2 reduced IL-8 release in a similar fashion as blockade of TNFR1 alone (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:CXCL8))
484bce47-708d-4d17-97c4-230c4b3a88c9	0.94	20827577	Combined blockade of both TNFR1 and TNFR2 reduced IL-8 release in a similar capacity as singular receptor blockade.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:CXCL8))
9de4e12c-32cb-4e0b-8c09-16f557b765be	0.94	21113390	In addition, TNFR2 mediated degradation of TRAF2 and ASK1 is severely impaired in cIAP1 deficient B cells.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:MAP3K5))
e7153152-d37d-436a-8089-65ffb25ac6b1	0.94	21119640	IRS-1 protein levels were downregulated in ob/ob mice, whereas IRS-1 protein levels and phosphorylation of Akt were upregulated by TBP-2 deficiency in skeletal muscle of WT and ob/ob background mice (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:IRS1)
e7153152-d37d-436a-8089-65ffb25ac6b1	0.94	21119640	IRS-1 protein levels were downregulated in the skeletal muscle of ob/ob mice compared with that of WT mice, while IRS-1 protein levels were also upregulated by TBP-2 deficiency in both WT and ob/ob mice (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:IRS1)
85d93955-5d55-457f-b9b9-9120ea5e1262	0.95	21119640	In this study, we demonstrated that ablation of TBP-2 expression augments both insulin sensitivities by enhancing IRS-1 and Akt signalling in skeletal muscle and GSIS by suppressing UCP-2 transcription and maintaining mitochondrial function in pancreatic beta-cells, resulting in the amelioration of glucose intolerance and hyperglycaemia.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:AKT))
7fdae495-00e7-4077-8f2f-62c477cce143	0.86	21119640	In this study, we demonstrated that ablation of TBP-2 expression augments both insulin sensitivities by enhancing IRS-1 and Akt signalling in skeletal muscle and GSIS by suppressing UCP-2 transcription and maintaining mitochondrial function in pancreatic beta-cells, resulting in the amelioration of glucose intolerance and hyperglycaemia.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:IRS1))
7188ab93-69ad-451a-9763-b31456253875	0.94	21119640	Insulin secretion induced by pyruvate and alpha-ketoisocaprotate plus monomethyl succinate was also suppressed by TBP-2 overexpression in beta-cells (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:INS))
19e1b587-11cf-4a00-b59b-40a3cb6105d3	0.92	21119640	Moreover, IRS-1 gene and several insulin signalling genes were upregulated in skeletal muscle by TBP-2 deficiency both in WT and ob/ob mice (XREF_FIG and XREF_SUPPLEMENTARY).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:INS))
7fdae495-00e7-4077-8f2f-62c477cce143	0.86	21119640	Moreover, IRS-1 gene and several insulin signalling genes were upregulated in skeletal muscle by TBP-2 deficiency both in WT and ob/ob mice (XREF_FIG and XREF_SUPPLEMENTARY).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:IRS1))
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	Mybbp1a suppressed PGC-1alpha-dependent UCP-2 transcriptional activity and the suppression was reversed by TBP-2 co-expression (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
e7153152-d37d-436a-8089-65ffb25ac6b1	0.94	21119640	TBP-2 deficiency enhances IRS-1 expression in skeletal muscle.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:IRS1)
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	TBP-2 enhanced UCP-2 transcriptional activity through this -86 promoter region and the PGC-1alpha-induced activation was also augmented by TBP-2 expression (XREF_FIG), suggesting that TBP-2 enhances UCP-2 transcriptional activity and expression in INS-1 cells.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	TBP-2 enhanced UCP-2 transcriptional activity through this -86 promoter region and the PGC-1alpha-induced activation was also augmented by TBP-2 expression (XREF_FIG), suggesting that TBP-2 enhances UCP-2 transcriptional activity and expression in INS-1 cells.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	TBP-2 enhanced UCP-2 transcriptional activity through this -86 promoter region and the PGC-1alpha-induced activation was also augmented by TBP-2 expression (XREF_FIG), suggesting that TBP-2 enhances UCP-2 transcriptional activity and expression in INS-1 cells.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	TBP-2 enhances UCP-2 transcriptional activity.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
593a47e8-c6f3-409e-8cdd-33464daea543	0.86	21119640	These reports provide a hypothesis that TBP-2 negatively regulates Mybbp1a by protein degradation through E3-ubiquitin ligases.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:MYBBP1A))
593a47e8-c6f3-409e-8cdd-33464daea543	0.86	21119640	These results provide a model that TBP-2 suppresses Mybbp1a function possibly through protein protein interaction, leading to the activation of PGC-1alpha-dependent UCP-2 transcription (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:MYBBP1A))
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	21119640	These results suggest that TBP-2 does not affect mitochondrial biogenesis but enhances UCP-2 transcriptional activity through the PGC-1alpha-dependent pathway, and the induction of the TBP-2-UCP-2 axis causes the defect of GSIS in ob/ob mice.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
7188ab93-69ad-451a-9763-b31456253875	0.94	21119640	Treatment with reactive oxygen species scavengers (vitamins C+E) scarcely recovered the insulin secretion suppressed by TBP-2 overexpression in INS-1 cells (XREF_SUPPLEMENTARY), suggesting that mitochondrial dysfunction caused by TBP-2 is not mainly attributed to an increase in reactive oxygen species by reducing the scavenger effect of thioredoxin.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:INS))
19e1b587-11cf-4a00-b59b-40a3cb6105d3	0.92	21119640	We found that several insulin signalling related genes, such as Igf1, Igf2bp2, Igfbp4, Irs-1 (IRS-1), Pik3r1 and Pik3r5, were upregulated by TBP-2 deficiency both in WT and ob/ob background mice (XREF_SUPPLEMENTARY).	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:INS))
869a9136-436d-4615-8fe7-3d2043b5b1cf	0.86	21151022	Beyond this point, the T cells failed to express TBP-2 even when they were treated with GC.	reach	p(HGNC:GC)	directlyIncreases	act(p(HGNC:TNFRSF1B))
8d00d979-70d3-484b-95db-b6783185acc8	0.86	21151022	GR mediates upregulation of TBP-2, growth arrest and apoptosis induced by GC in the early stage of transformation by HTLV-I.	reach	p(HGNC:GSR)	directlyIncreases	act(p(HGNC:TNFRSF1B))
e5159146-d68f-439b-b267-41f5438faaf8	0.95	21151022	The expression of TBP-2 alone significantly increased active caspase-3 and cleavage of PARP with enhanced apoptosis 48h after the transfection regardless of GC treatment.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:CASP3))
5eeed9ec-4aba-44f6-bb88-2bd19390992a	0.86	21151022	The expression of TBP-2 alone significantly increased active caspase-3 and cleavage of PARP with enhanced apoptosis 48h after the transfection regardless of GC treatment.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:PARP1))
8d00d979-70d3-484b-95db-b6783185acc8	0.86	21151022	These data indicate that the signal through GR upregulates TBP-2 in the D stage of HTLV-I-infected cells, but not in the I stage of the cells.	reach	p(HGNC:GSR)	directlyIncreases	act(p(HGNC:TNFRSF1B))
eeb54544-ecbd-4116-9816-610bb15bedbb	0.92	21151022	To address the role of TBP-2 in GR mediated apoptosis, TBP-2 expression was diminished by TBP-2 siRNA in I-ED40515 cells transfected with myc-GR and treated with SAHA and Dex.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	p(HGNC:TNFRSF1B)
869a9136-436d-4615-8fe7-3d2043b5b1cf	0.86	21151022	XREF_BIBR, XREF_BIBR TBP-2 is induced by GC in murine normal thymocytes and the T-cell lymphoma line WEHI7.2.	reach	p(HGNC:GC)	directlyIncreases	act(p(HGNC:TNFRSF1B))
905e0ebc-a284-4c95-8eb5-af5538be011b	0.86	21159431	Consistently, CFA elicited a transient increase of TNFR2 mRNA levels in the spinal cord on day 1.	reach	p(HGNC:TBCA)	directlyIncreases	p(HGNC:TNFRSF1B)
905e0ebc-a284-4c95-8eb5-af5538be011b	0.86	21159431	Fourth, CFA induced a transient increase (day 1) in TNFR2 mRNA expression in the spinal cord without changing TNFR1 mRNA expression.	reach	p(HGNC:TBCA)	directlyIncreases	p(HGNC:TNFRSF1B)
d1064724-bb16-4920-b0a0-e7a029a54bf5	0.92	21169791	Previous work has shown that RhoA regulates actin dynamics in neurons and causes growth cone collapse xref - xref , we hypothesized that isoflurane would disrupt neuritic processes through p75 NTR activation of RhoA.	sparser	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:RHOA))
8870f6f5-0cb8-46d4-a3c5-b8a8c010e859	0.86	21179414	Besides FOXP3 and CD127 shown above, the combination of atRA and TGF-beta increased the intensity of CD122, PD-1, and TNFRII (Tumor necrosis factor receptor II) staining.	reach	p(FPLX:TGFB)	directlyIncreases	act(p(HGNC:TNFRSF1B))
761efa90-1133-41b8-87f0-776cd381825c	0.97	21232018	The degradation of the E3 enzymes TRAF2, cIAP1 and cIAP2 triggered by TNFR2 correlates with the induction of RIP1 dependent programmed necrosis.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:BIRC2))
85d93955-5d55-457f-b9b9-9120ea5e1262	0.95	21479271	TNFalpha is detected by 2 receptors; engagement of TNFR1 is thought to trigger apoptosis and engagement of TNFR2 is thought to trigger the Akt signaling cascade and promote survival.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:AKT))
5ab638ba-3827-46d3-a49c-3e6ae8f30497	0.95	21491419	As shown in XREF_FIG, IL-2 alone induced the expression of TNFR2 on FoxP3 and gfp + TNFR2 - Tregs.	reach	p(HGNC:IL2)	directlyIncreases	p(HGNC:TNFRSF1B)
b08e0601-2684-4cc1-b1dc-91c1f56230eb	0.94	21491419	Furthermore, TCR activated mouse Teffs up-regulated their TNFR2 expression and become relatively resistant to suppression by Tregs [XREF_BIBR].	reach	p(FPLX:TCR)	directlyIncreases	p(HGNC:TNFRSF1B)
5ab638ba-3827-46d3-a49c-3e6ae8f30497	0.95	21491419	In contrast, neither IL-2 nor TNF/IL -2 was able to induce TNFR2 expression on FoxP3 and gfp - TNFR2 - Teffs (XREF_FIG).	reach	p(HGNC:IL2)	directlyIncreases	p(HGNC:TNFRSF1B)
d135efcd-27ae-42a9-a549-be887eb155d0	0.95	21491419	Presumably based on the initial induction of TNFR2 by IL-2, TNF further amplifies the expression levels of TNFR2 on FoxP3 and gfp + TNFR2 - Tregs (p < 0.001).	reach	p(HGNC:IL2)	directlyIncreases	act(p(HGNC:TNFRSF1B))
d135efcd-27ae-42a9-a549-be887eb155d0	0.95	21491419	TNF and IL-2 up-regulate both TNFR2 and CD25 on Tregs, resulting in a reciprocal amplification loop in the activation of Tregs.	reach	p(HGNC:IL2)	directlyIncreases	act(p(HGNC:TNFRSF1B))
5afc4c25-2674-4d48-9d0b-5f987bd1250b	0.86	21513711	TNFR2 deficiency resulted in the reduced proliferative ability of CD4 cells as well as CD8 cells, and decreased production of IFN, TNF and IL-2 expression in response to TCR stimulation [XREF_BIBR - XREF_BIBR].	reach	p(HGNC:TNFRSF1B)	directlyDecreases	p(HGNC:IL2)
b08e0601-2684-4cc1-b1dc-91c1f56230eb	0.94	21513711	TNFR2 is expressed at very low levels of < 10% on resting Teffs, but can be quickly induced by TCR stimulation to ~ 30% even in the presence of Tregs [XREF_BIBR].	reach	p(FPLX:TCR)	directlyIncreases	p(HGNC:TNFRSF1B)
206faf43-bf76-4599-93d3-e64815a1c223	0.94	21729870	Upon activation, CD4 + Th cells significantly modulate IRF signaling, MAPK signaling, Tweak signaling, Il-6 signaling, NFkappaB activation, CD40 signaling, CD27 signaling and TNFR1 as well as TNFR2 signaling, whereas none of these canonical pathway were affected by activation of Tregs (XREF_FIG E).	reach	p(HGNC:CD4)	directlyIncreases	act(p(HGNC:TNFRSF1B))
0e5f51ba-a5e8-4d8e-a20c-da271e93587e	0.86	21754991	However, silencing of TNFR2 also decreases the expression of IL1B, GM-CSF and CSF2, TNFRSF10B and Trail R2 and TNF, suggesting that both TNFR1 and TNFR2 are involved in TNF-alpha dependent up-regulation of these genes in HMEC.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:IL1B)
f58ab7ed-3e07-4e76-ae8d-f26645fd15ce	0.95	21913843	Interestingly, both TNFR2 mRNA and protein were significantly increased by the combination of IFN-gamma and TNF-alpha, once again demonstrating synergy between the two cytokines in modulating expression of alveolar epithelial cell derived proteins.	reach	p(HGNC:IFNG)	directlyIncreases	act(p(HGNC:TNFRSF1B))
d37faf45-c0e6-4d95-9687-90732cc61fd7	0.95	21913843	Third, this synergistic effect of IFN-gamma could be attenuated by inhibition of TNFR1 but not TNFR2 signaling suggesting that the synergistic effects are mediated in part by augmenting TNFR1 dependent cellular responses.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:TNFRSF1A))
b2912b4e-d8d2-4b0f-80d1-7a2befdc1e21	0.86	21978728	This impaired TNFR2 signaling pathway might alleviate the neuroprotective effects and also promote Abeta production.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:APP))
7cb9e350-e735-48cb-beb5-dea35cd65e46	0.95	21994466	A predominant role of STAT3 in mediating basal and cytokine induced TNFR2 expression.	reach	p(HGNC:STAT3)	directlyIncreases	p(HGNC:TNFRSF1B)
7cb9e350-e735-48cb-beb5-dea35cd65e46	0.95	21994466	Collectively, these studies demonstrate that IL-6 and TNFalpha induced TNFR2 expression in colon cancer cells is mediated primarily by STAT3, and provide evidence that TNFR2 may contribute to the tumor promoting roles of STAT3.	reach	p(HGNC:STAT3)	directlyIncreases	p(HGNC:TNFRSF1B)
2391ea33-7e3c-4d43-85e9-a583596827a2	0.86	21994466	Constitutively activated STAT3 was able to induce TNFR2 to a similar extent as IL-6 and TNFalpha.	reach	p(HGNC:STAT3)	directlyIncreases	act(p(HGNC:TNFRSF1B))
7cb9e350-e735-48cb-beb5-dea35cd65e46	0.95	21994466	Constitutively active STAT3 was sufficient to induce TNFR2 expression.	reach	p(HGNC:STAT3)	directlyIncreases	p(HGNC:TNFRSF1B)
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	Furthermore, the finding that STAT3 is a mediator of TNFR2 induction by combined TNFalpha and IL-6 adds to the growing evidence for STAT3 as a key mediator of colitis associated cancer and supports further investigation of STAT3 inhibitors as potential cancer therapies.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	IL-6 alone did not induce TNFR2 mRNA above basal levels, but cucurbitacin and not Bay 11-7082 reduced TNFR2 mRNA in IL-6 treated cells.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	In vitro studies have shown that TNFR2 is induced in colon cancer cells by TNFalpha and IL-6 combined, but neither cytokine alone.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
f7f22d9e-3914-4ce2-bdf6-891c8769efce	0.95	21994466	Mechanisms regulating TNFR2 expression in IBD or CRC are not fully defined, although prior studies suggest that combined effects of IL-6 and TNFalpha promote TNFR2 expression.	reach	p(HGNC:IL6)	directlyIncreases	p(HGNC:TNFRSF1B)
9935bfba-10be-4438-9ff5-e80679c1f8ea	0.95	21994466	NFkappaB inhibition had little effect on IL-6 + TNFalpha induced TNFR2, but did inhibit induction of endogenous IL-6 and TNFR2 in cells treated with TNFalpha alone.	reach	p(HGNC:TNF)	directlyDecreases	act(p(HGNC:TNFRSF1B))
9f866f9e-b5d7-451a-b641-5c70d6a87f10	0.92	21994466	Over-expression of the known STAT3 inhibitor SOCS3 decreases TNFR2 expression, decreases STAT3 binding to the TNFR2 promoter, and potently inhibits proliferation and anchorage independent growth of colon cancer cells.	reach	p(HGNC:SOCS3)	directlyDecreases	p(HGNC:TNFRSF1B)
f7f22d9e-3914-4ce2-bdf6-891c8769efce	0.95	21994466	Prior studies in colon cancer cells indicate that TNFR2 expression is increased by combined IL-6 or TNFalpha treatment, with only modest effects due to either cytokine alone.	reach	p(HGNC:IL6)	directlyIncreases	p(HGNC:TNFRSF1B)
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	Since TNFalpha typically activates NFkappaB and IL-6 typically activates STAT3, we hypothesized that IL-6 and TNFalpha induction of TNFR2 would be mediated by activation of both of these transcription factors.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
7cb9e350-e735-48cb-beb5-dea35cd65e46	0.95	21994466	Specifically, STAT3 inhibition reduced basal TNFR2 expression and completely reversed the induction of TNFR2 by IL-6 and TNFalpha.	reach	p(HGNC:STAT3)	directlyIncreases	p(HGNC:TNFRSF1B)
f7f22d9e-3914-4ce2-bdf6-891c8769efce	0.95	21994466	TNFR2 expression is increased in inflammatory bowel diseases, the azoxymethane and dextran sodium sulfate (AOM and DSS) model of colitis associated cancer, and by combined IL-6 and TNFalpha.	reach	p(HGNC:IL6)	directlyIncreases	p(HGNC:TNFRSF1B)
f7f22d9e-3914-4ce2-bdf6-891c8769efce	0.95	21994466	TNFalpha, acting through NFkappaB, induces endogenous IL-6, but combined effects of IL-6 and TNFalpha to induce TNFR2 gene expression depend on STAT3 activation.	reach	p(HGNC:IL6)	directlyIncreases	p(HGNC:TNFRSF1B)
9f866f9e-b5d7-451a-b641-5c70d6a87f10	0.92	21994466	The findings also indicate that loss of SOCS3 in IEC may promote colon tumors by facilitating increases in cytokine induced TNFR2 expression in a setting of chronic intestinal inflammation.	reach	p(HGNC:SOCS3)	directlyDecreases	p(HGNC:TNFRSF1B)
f7f22d9e-3914-4ce2-bdf6-891c8769efce	0.95	21994466	The present study tested the hypothesis that IL-6 and TNFalpha interact to induce TNFR2 expression by activation of STAT3, NFkappaB or both STAT3 and NFkappaB.	reach	p(HGNC:IL6)	directlyIncreases	p(HGNC:TNFRSF1B)
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	This result suggests that autocrine or paracrine actions of TNFalpha induced IL-6 may contribute to the ability of TNFalpha to induce TNFR2.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	This study used colon cancer cell lines to test the hypothesis that IL-6 and TNFalpha induce TNFR2 via STAT3 and/or NFkappaB.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
9f866f9e-b5d7-451a-b641-5c70d6a87f10	0.92	21994466	Thus while SOCS3 over-expression is sufficient to inhibit basal and TNFR2 over-expression, short-term knockdown of SOCS3 expression was itself not sufficient to increase basal or cytokine stimulated TNFR2 expression.	reach	p(HGNC:SOCS3)	directlyDecreases	p(HGNC:TNFRSF1B)
bec8ddbc-fa49-41e0-af4c-ea7b78ca9bbe	0.95	21994466	We provide several independent pieces of evidence to indicate that STAT3, rather than NFkappaB, is the predominant mediator of TNFR2 induction by IL-6 and TNFalpha.	reach	p(HGNC:IL6)	directlyIncreases	act(p(HGNC:TNFRSF1B))
7cb9e350-e735-48cb-beb5-dea35cd65e46	0.95	21994466	While these studies suggested an association between IL-6 and STAT3 and TNFR2, the ability of STAT3 to directly regulate TNFR2 expression has not been previously reported.	reach	p(HGNC:STAT3)	directlyIncreases	p(HGNC:TNFRSF1B)
16902c70-4c8a-4c63-a82c-b6ffb1556644	0.86	22008260	Furthermore, the TNFR1 blocking antibody largely inhibits TNFalpha induced up-regulation of IFNgamma secretion, but does not affect PGRN mediated suppression; in contrast, the TNFR2 blocking antibody abolishes PGRN mediated down-regulation of IFNgamma production.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:GRN))
2bb510b3-7238-4c47-9bce-59602788f18d	0.86	22008260	Progranulin activates tumor necrosis factor receptor 2.	reach	p(HGNC:GRN)	directlyIncreases	act(p(HGNC:TNFRSF1B))
7ab7eb38-b8b1-4c42-a680-cf517e1a3229	0.86	22101767	Then we found that IFN-gamma and TNF-alpha treatment reduced levels of TNFR2 and its downstream signaling phosphorylated NF-kappaB, XIAP, and FLIP (XREF_FIG), suggesting that combination of IFN-gamma and TNF-alpha treatment selectively inhibited TNFR2 mediated anti-apoptotic effect.	reach	p(HGNC:IFNG)	directlyDecreases	p(HGNC:TNFRSF1B)
9201cc99-7aca-4ce6-b2ce-83c51e2ee9ec	0.86	22101767	To confirm this hypothesis, we showed that reduction of TNFR2, IKK, XIAP, and FLIP by siRNA further activated caspase 8 and 3 (XREF_FIG).	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:CASP8))
85d93955-5d55-457f-b9b9-9120ea5e1262	0.95	22110694	Protection from cell death was dependent on TNFR2 activation of the PI3K-PKB and Akt pathway, evident from restoration of H 2 O 2 sensitivity in the presence of PI3K inhibitor LY294002.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:AKT))
f149a3fb-bae4-4185-b75e-19dfb8115237	0.86	22127890	HDACI upregulate the expression of Trx binding protein 2 (TBP2), which binds and inhibits Trx activity and can cause downregulation of Trx in transformed but not normal cells.	reach	complex(p(HGNC:TNFRSF1B), p(HGNC:TXN))	directlyIncreases	act(p(HGNC:TXN))
e7153152-d37d-436a-8089-65ffb25ac6b1	0.94	22247597	IRS-1 protein levels were downregulated in ob/ob mice, whereas IRS-1 levels and the phosphorylation of Akt in response to insulin were restored by TBP-2 deficiency in skeletal muscle.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	p(HGNC:IRS1)
5ab638ba-3827-46d3-a49c-3e6ae8f30497	0.95	22247597	In interleukin (IL)-2-dependent CTLL-2 cells, deprivation of IL-2 caused upregulation of TBP-2 expression, while thioredoxin expression was downregulated (Ahsan et al., unpublished observation).	reach	p(HGNC:IL2)	directlyIncreases	p(HGNC:TNFRSF1B)
92583b2d-3d39-4ca9-a4dc-094911621275	0.95	22247597	TBP-2 enhanced expression and transcriptional activity of UCP-2 by recruiting PGC-1alpha to the UCP-2 promoter.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:UCP2))
caf21a7a-6bd0-493b-a96c-e31b404b6d69	0.99	22396498	TNF-R2 activates the Bmx and Etk kinase promoting cell migration and proliferation, with the promotion of proliferation being due, at least in part, to Bmx transactivation of VEGF-R2.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:EPHA3))
30c26da0-fb6b-4ea4-b6f7-6c5f52cb5901	0.86	22584291	It is also unlikely that the TNFR2 mediated effects that contribute to obesity related AHR are mediated by TNFalpha binding to airway smooth muscle.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:AHR))
30c26da0-fb6b-4ea4-b6f7-6c5f52cb5901	0.86	22584291	It is conceivable that the effects of TNFR2 that contribute to AHR are related to interactions between TNFR2 and other aspects of the inflammation of obesity.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:AHR))
24a6b0ee-50c9-41b2-b866-bc78fc0fa228	0.92	22584291	Under such circumstances, loss of TNFR2 and consequent reductions in IP-10 and IL-1alpha (XREF_TABLE) would be expected to attenuate obesity related AHR.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:AHR))
e5159146-d68f-439b-b267-41f5438faaf8	0.95	22663019	Withdrawal of serum during the NGF or Pro-NGF treatment period was found to be essential for p75(NTR)-dependent caspase-3 activation.	sparser	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(HGNC:CASP3))
9d206859-916d-45ef-a45e-b016ff15bdf0	0.86	22666474	TNFR1 contains a classic cytoplasmic cell death domain (CDD) and is coupled to caspases involved in apoptosis, whereas TNFR2 lacks the CDD and activates PI3-kinase signaling cascades associated with cell survival.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:PI3K))
124cd7a2-7094-46ab-9a08-7929c39811f9	0.86	22711886	However, while signaling through TNFR2 induces cIAP1 dependent TRAF2 degradation, activation of CD30 triggers cIAP1 degradation as a result of TRAF2 mediated ubiquitination of cIAP.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(HGNC:BIRC2))
3dd02fb0-537f-4255-be39-5243e9718606	0.94	22743059	It is conceivable that in TNFR2 signaling pathway TRAF2 dependent NF-kappaB inhibits TNFR2 mediated JNK signaling by similar mechanisms.	reach	p(HGNC:TNFRSF1B)	directlyDecreases	act(p(FPLX:JNK))
85d93955-5d55-457f-b9b9-9120ea5e1262	0.95	22743059	We have previously identified a Bmx binding sequence at the C-terminus of TNFR2, which constitutively binds to non receptor tyrosine kinase Bmx, contributing to TNFR2 mediated Akt activation, EC migration and proliferation XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:AKT))
13570a02-e0b3-4fac-9429-d7e92011364f	0.92	22768160	Deficiency of Thioredoxin Binding Protein-2 (TBP-2) Enhances TGF-beta Signaling and Promotes Epithelial to Mesenchymal Transition.	reach	p(HGNC:TNFRSF1B)	directlyIncreases	act(p(FPLX:TGFB))
8870f6f5-0cb8-46d4-a3c5-b8a8c010e859	0.86	22768160	In addition, total Smad2 protein levels went down for 4 hours, responding to TGF-beta stimulation, but were unchanged between 4 to 20 hours in WT MEFs, whereas no significant differences from 0 to 20 hours with TGF-beta stimulation in TBP-2 -/- MEFs (XREF_FIG).	reach	p(FPLX:TGFB)	directlyIncreases	act(p(HGNC:TNFRSF1B))
